Epoch,MLP,MSE,LSTM,GA-MLP,DE-MLP,FPA-MLP,PSO-MLP,WOA-MLP,WDO-MLP,MVO-MLP,EO-MLP,NRO-MLP
563,0.005127277,0.005211874,0.005145415,0.005164307,0.005396776,0.005057028,0.005034428,0.005089116,0.005167945,0.005109349,0.005020829,0.005039742
564,0.005142285,0.005271288,0.005179521,0.005164307,0.005396776,0.005057028,0.005034414,0.005089114,0.005167945,0.005109349,0.005020829,0.005039742
565,0.005148706,0.005182449,0.005176573,0.005164307,0.005396776,0.005057028,0.005034095,0.005089114,0.005167945,0.005109349,0.005020829,0.005039742
566,0.005103149,0.005149874,0.00516642,0.005164307,0.005396776,0.005057028,0.005033898,0.005089114,0.005167945,0.005109349,0.005020829,0.005039742
567,0.005111973,0.005260699,0.005172987,0.005164307,0.005396776,0.005057028,0.005033898,0.005089082,0.005167945,0.005109349,0.005020829,0.005039742
568,0.005143046,0.005172018,0.005155617,0.005164307,0.005396776,0.005057028,0.00503389,0.005089064,0.005167945,0.005109349,0.005020829,0.005039742
569,0.005125731,0.005246251,0.005177612,0.005164307,0.005396776,0.005057028,0.005033834,0.005089064,0.005167945,0.005109349,0.005020829,0.005039742
570,0.005109041,0.005268656,0.005172094,0.005164307,0.005396776,0.005057028,0.005033745,0.005088934,0.005167945,0.005109349,0.005020829,0.005039742
571,0.005143702,0.005251606,0.005146885,0.005164307,0.005396776,0.005057028,0.005033686,0.005088934,0.005167945,0.005109349,0.005020829,0.005039742
572,0.005116954,0.005268648,0.005164079,0.005164307,0.005396776,0.005057028,0.005033594,0.005088897,0.005167945,0.005109349,0.005020829,0.005039742
573,0.005125094,0.005288903,0.005176581,0.005164307,0.005396776,0.005057028,0.00503345,0.005088887,0.005167945,0.005109349,0.005020829,0.005039742
574,0.005126781,0.005290041,0.005179703,0.005164307,0.005396776,0.005057028,0.005033277,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
575,0.005153479,0.005168343,0.005159901,0.005164307,0.005396776,0.005057028,0.0050332,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
576,0.00513616,0.005230432,0.005175221,0.005164307,0.005396776,0.005057028,0.005032973,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
577,0.005111805,0.005209628,0.005160767,0.005164307,0.005396776,0.005057028,0.005032687,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
578,0.005139412,0.00520209,0.005170525,0.005164307,0.005396776,0.005057028,0.005032527,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
579,0.005116612,0.005307918,0.005203248,0.005164307,0.005396776,0.005057028,0.005032452,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
580,0.005118745,0.005223829,0.005157688,0.005164307,0.005395264,0.005057028,0.005032385,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
581,0.005133918,0.005221689,0.005150574,0.005164307,0.005395264,0.005057028,0.005032385,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
582,0.005114935,0.005193321,0.005178979,0.005164307,0.005395264,0.005057028,0.00503235,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
583,0.005120034,0.005137182,0.005163482,0.005164307,0.005395264,0.005057028,0.005032343,0.005088881,0.005167945,0.005109349,0.005020829,0.005039742
584,0.005125707,0.005187823,0.005176681,0.005164307,0.005395264,0.005057028,0.005032314,0.005088879,0.005167945,0.005109349,0.005020829,0.005039742
585,0.005111279,0.005195036,0.005156441,0.005164307,0.005395264,0.005057028,0.005032314,0.005088879,0.005167945,0.005109349,0.005020829,0.005039742
586,0.005119783,0.005158196,0.005150407,0.005164307,0.005395264,0.005057028,0.005032281,0.005088879,0.005167945,0.005109349,0.005020829,0.005039742
587,0.005126577,0.005298802,0.005169328,0.005164307,0.005395264,0.005057028,0.005032245,0.005088865,0.005167945,0.005109349,0.005020829,0.005039742
588,0.005104627,0.005146322,0.005169409,0.005164307,0.005395264,0.005057028,0.005032187,0.005088865,0.005167945,0.005109349,0.005020829,0.005039742
589,0.005173085,0.005294735,0.005170541,0.005164307,0.005395264,0.005057028,0.005032144,0.005088865,0.005167945,0.005109349,0.005020829,0.005039742
590,0.005127123,0.005170118,0.005161515,0.005164307,0.005395264,0.005057028,0.005032104,0.005088865,0.005167945,0.005109349,0.005020829,0.005039742
591,0.005127345,0.00519037,0.005176463,0.005164307,0.005395264,0.005057028,0.005032008,0.005088865,0.005167945,0.005109349,0.005020829,0.005039742
592,0.005131899,0.005306064,0.005164514,0.005164307,0.005395264,0.005057028,0.005031984,0.005088865,0.005167945,0.005109349,0.005020829,0.005039742
593,0.005115388,0.005210008,0.005171037,0.005164307,0.005395264,0.005057028,0.005031909,0.005088865,0.005167945,0.005109349,0.005020829,0.005039742
594,0.005110652,0.005214836,0.005168578,0.005164307,0.005395264,0.005057028,0.005031807,0.005088856,0.005167945,0.005109349,0.005020829,0.005039742
595,0.005119097,0.005140621,0.005154956,0.005164307,0.005395264,0.005057028,0.005031761,0.005088844,0.005167945,0.005109349,0.005020829,0.005039742
596,0.005114878,0.005334669,0.00517408,0.005164307,0.005395264,0.005057028,0.005031689,0.005088844,0.005167945,0.005109349,0.005020829,0.005039742
597,0.005123537,0.005226276,0.00516289,0.005164307,0.005395264,0.005057028,0.005031598,0.005088841,0.005167945,0.005109349,0.005020829,0.005039742
598,0.005137393,0.005199576,0.005175407,0.005164307,0.005395264,0.005057028,0.005031489,0.005088841,0.005167945,0.005109349,0.005020829,0.005039742
599,0.005142643,0.005235687,0.005162875,0.005164307,0.005395264,0.005057028,0.005031431,0.005088841,0.005167945,0.005109349,0.005020829,0.005039742
600,0.005127793,0.005263539,0.005174182,0.005164307,0.005395264,0.005057028,0.005031359,0.005088841,0.005167945,0.005109349,0.005020829,0.005038139
601,0.005111466,0.005216831,0.005167154,0.005164307,0.005395264,0.005057028,0.005031319,0.005088841,0.005167945,0.005109349,0.005020829,0.005038139
602,0.005125661,0.005384026,0.005168579,0.005164307,0.005395264,0.005057028,0.005031118,0.00508884,0.005167945,0.005109349,0.005020829,0.005038139
603,0.005132927,0.005239804,0.00516135,0.005164307,0.005395264,0.005057028,0.005030922,0.005088829,0.005167945,0.005109349,0.005020829,0.005038139
604,0.005120532,0.005279629,0.005166866,0.005164307,0.005395264,0.005057028,0.005030758,0.005088829,0.005167945,0.005109349,0.005020829,0.005038139
605,0.005123343,0.00516653,0.005157516,0.005164307,0.005395264,0.005057028,0.005030492,0.005088829,0.005167945,0.005109349,0.005020829,0.005038139
606,0.005108122,0.005306471,0.005176247,0.005164307,0.005395264,0.005057028,0.005030318,0.005088827,0.005167945,0.005109349,0.005020829,0.005038139
607,0.005113615,0.005162435,0.005172323,0.005164307,0.005395264,0.005057028,0.005030199,0.005088821,0.005167945,0.005109349,0.005020829,0.005038139
608,0.005114902,0.005204037,0.005168669,0.005164307,0.005395264,0.005057028,0.005030158,0.005088821,0.005167945,0.005109349,0.005020829,0.005038139
609,0.00509684,0.00528197,0.005162751,0.005164307,0.005395264,0.005057028,0.005029832,0.00508882,0.005167945,0.005109349,0.005020829,0.005038139
610,0.005107888,0.005175453,0.005167056,0.005164307,0.005395264,0.005057028,0.005029618,0.00508882,0.005167945,0.005109349,0.005020829,0.005038139
611,0.00512623,0.005172449,0.005154071,0.005164307,0.005395264,0.005057028,0.005029401,0.00508882,0.005167945,0.005109349,0.005020829,0.005038139
612,0.005125581,0.005154032,0.005174671,0.005164307,0.005395264,0.005057028,0.005029138,0.00508882,0.005167945,0.005109349,0.005020829,0.005038139
613,0.005115933,0.005390371,0.005175622,0.005164307,0.005395264,0.005057028,0.005028982,0.00508882,0.005167945,0.005109349,0.005020829,0.005038139
614,0.005088865,0.005226297,0.005163215,0.005164307,0.005395264,0.005057028,0.005028863,0.00508882,0.005167945,0.005109349,0.005020829,0.005038139
615,0.005114737,0.005211198,0.005161039,0.005164307,0.005395264,0.005057028,0.005028746,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
616,0.005116143,0.005141277,0.005160566,0.005164307,0.005395264,0.005057028,0.005028636,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
617,0.005136398,0.005219976,0.005168354,0.005164307,0.005395264,0.005057028,0.005028627,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
618,0.005142414,0.005222789,0.005164898,0.005164307,0.005395264,0.005057028,0.005028586,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
619,0.00512333,0.005184417,0.005167159,0.005164307,0.005395264,0.005057028,0.005028586,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
620,0.005108367,0.005182126,0.005176123,0.005164307,0.005395264,0.005057028,0.00502842,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
621,0.005120841,0.005364131,0.00513615,0.005164307,0.005395264,0.005057028,0.005028377,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
622,0.005130149,0.005170085,0.00515105,0.005164307,0.005395264,0.005057028,0.005028359,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
623,0.005132287,0.005252312,0.005167441,0.005164307,0.005395264,0.005057028,0.005028304,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
624,0.005125683,0.005140943,0.005195708,0.005164307,0.005395264,0.005057028,0.005028191,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
625,0.005129337,0.005236247,0.005161846,0.005164307,0.005395264,0.005057028,0.005028096,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
626,0.005126323,0.005183358,0.005159997,0.005164307,0.005395264,0.005057028,0.005028061,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
627,0.005129575,0.005176604,0.005167203,0.005164307,0.005395264,0.005057028,0.005028037,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
628,0.005126472,0.00527811,0.005156156,0.005164307,0.005395264,0.005057028,0.005028015,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
629,0.005112944,0.005173577,0.005169386,0.005164307,0.005395264,0.005057028,0.005027999,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
630,0.005103887,0.005229844,0.00515362,0.005164307,0.005395264,0.005057028,0.005027999,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
631,0.005114534,0.005199304,0.005171595,0.005164307,0.005395264,0.005057028,0.005027987,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
632,0.005104667,0.005175948,0.005178608,0.005164307,0.005395264,0.005057028,0.005027903,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
633,0.005114353,0.005292101,0.005149337,0.005164307,0.005395264,0.005057028,0.005027866,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
634,0.005106707,0.005176108,0.005158903,0.005164307,0.005395264,0.005057028,0.005027819,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
635,0.005084084,0.00526404,0.005155916,0.005164307,0.005395264,0.005057028,0.005027744,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
636,0.005105482,0.005154467,0.00515674,0.005164307,0.005395264,0.005057028,0.005027697,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
637,0.005128285,0.005229526,0.005152891,0.005164307,0.005395264,0.005057028,0.005027628,0.005088819,0.005167945,0.005109349,0.005020829,0.005038139
638,0.005127466,0.005222398,0.00516787,0.005164307,0.005395264,0.005057028,0.005027465,0.005088815,0.005167945,0.005109349,0.005020829,0.005038139
639,0.005113069,0.00527076,0.005155176,0.005164307,0.005395264,0.005057028,0.005027375,0.005088815,0.005167945,0.005109349,0.005020829,0.005038139
640,0.005120459,0.00516815,0.005167871,0.005164307,0.005395264,0.005057028,0.005027233,0.005088815,0.005167945,0.005109349,0.005020829,0.005038139
641,0.005113983,0.005223449,0.005174392,0.005164307,0.005395264,0.005057028,0.005027123,0.005088815,0.005167945,0.005109349,0.005020829,0.005038139
642,0.005123311,0.005196815,0.005150468,0.005164307,0.005395264,0.005057028,0.005026917,0.005088815,0.005167945,0.005109349,0.005020829,0.005038139
643,0.005118666,0.005194697,0.005160565,0.005164307,0.005395264,0.005057028,0.005026819,0.005088815,0.005167945,0.005109349,0.005020829,0.005035099
644,0.005113899,0.005153581,0.005156882,0.005164307,0.005395264,0.005057028,0.005026802,0.005088815,0.005167945,0.005109349,0.005020829,0.005035099
645,0.005121247,0.005179775,0.005166818,0.005164307,0.005395264,0.005057028,0.005026782,0.005088813,0.005167945,0.005109349,0.005020829,0.005035099
646,0.005097627,0.005157288,0.005153172,0.005164307,0.005395264,0.005057028,0.00502675,0.005088813,0.005167945,0.005109349,0.005020829,0.005035099
647,0.005101787,0.005163217,0.005168958,0.005164307,0.005395264,0.005057028,0.0050267,0.005088813,0.005167945,0.005109349,0.005020829,0.005035099
648,0.005135917,0.005176074,0.005152281,0.005164307,0.005395264,0.005057028,0.005026677,0.005088813,0.005167945,0.005109349,0.005020829,0.005035099
649,0.005133792,0.005253026,0.005164874,0.005164307,0.005395264,0.005057028,0.005026595,0.005088813,0.005167945,0.005109349,0.005020829,0.005035099
650,0.005116026,0.00524053,0.005146723,0.005164307,0.005395264,0.005057028,0.00502654,0.005088813,0.005167945,0.005109349,0.005020829,0.005035099
651,0.005098613,0.005218329,0.005155039,0.005164307,0.005395264,0.005057028,0.005026509,0.005088809,0.005167945,0.005109349,0.005020829,0.005035099
652,0.005125161,0.005176621,0.005152344,0.005164307,0.005395264,0.005057028,0.005026463,0.005088803,0.005167945,0.005109349,0.005020829,0.005035099
653,0.005124374,0.005180928,0.005166714,0.005164307,0.005395264,0.005057028,0.00502643,0.005088803,0.005167945,0.005109349,0.005020704,0.005035099
654,0.00511391,0.005193955,0.005157766,0.005164307,0.005395264,0.005057028,0.005026404,0.005088803,0.005167945,0.005109349,0.005020659,0.005035099
655,0.00512878,0.005167552,0.005161075,0.005164307,0.005395264,0.005057028,0.005026393,0.005088803,0.005167945,0.005109349,0.005020629,0.005035099
656,0.005099436,0.005302537,0.005152197,0.005164307,0.005395264,0.005057028,0.005026386,0.005088803,0.005167945,0.005109349,0.005020599,0.005035099
657,0.005097321,0.005265634,0.005159442,0.005164307,0.005395264,0.005057028,0.005026364,0.005088803,0.005167945,0.005109349,0.005020574,0.005035099
658,0.005077599,0.005132758,0.005149937,0.005164307,0.005395264,0.005057028,0.005026356,0.005088802,0.005167945,0.005109349,0.005020489,0.005035099
659,0.005143599,0.005206979,0.00514737,0.005164307,0.005395264,0.005057028,0.005026325,0.005088802,0.005167945,0.005109349,0.005020489,0.005035099
660,0.005110308,0.005190845,0.005155388,0.005164307,0.005395264,0.005057028,0.005026305,0.005088802,0.005167945,0.005109349,0.005020489,0.005035099
661,0.005126837,0.005281169,0.005152881,0.005164307,0.005395264,0.005057028,0.005026305,0.005088802,0.005167945,0.005109349,0.005020489,0.005035099
662,0.005097811,0.005297393,0.005167262,0.005164307,0.005395264,0.005057028,0.005026297,0.005088802,0.005167945,0.005109349,0.005020489,0.005035099
663,0.005109127,0.00523154,0.005170536,0.005164307,0.005395264,0.005057028,0.005026285,0.005088801,0.005167945,0.005109349,0.005020489,0.005035099
664,0.005127121,0.005222917,0.005172634,0.005164307,0.005395264,0.005057028,0.005026282,0.005088793,0.005167945,0.005109349,0.005020489,0.005035099
665,0.005121798,0.005330144,0.005160673,0.005164307,0.005395264,0.005057028,0.005026281,0.005088793,0.005167945,0.005109349,0.005020489,0.005035099
666,0.005120767,0.005237126,0.005164444,0.005164307,0.005395264,0.005057028,0.005026281,0.005088793,0.005167945,0.005109349,0.005020489,0.005035099
667,0.00510218,0.005142408,0.005168913,0.005164307,0.005395264,0.005057028,0.005026281,0.005088793,0.005167945,0.005109349,0.005020489,0.005035099
668,0.00513002,0.005223997,0.005173337,0.005164307,0.005395264,0.005057028,0.00502628,0.005088793,0.005167945,0.005109349,0.005020489,0.005035099
669,0.005146541,0.005180895,0.00516526,0.005164307,0.005395264,0.005057028,0.00502628,0.005088793,0.005167945,0.005109349,0.005020489,0.005035099
670,0.005123691,0.005186878,0.005165725,0.005164307,0.005395264,0.005057028,0.00502628,0.005088793,0.005167945,0.005109349,0.005020489,0.005035099
671,0.005120664,0.005247761,0.005132233,0.005164307,0.005395264,0.005057028,0.00502628,0.005088791,0.005167945,0.005109349,0.005020489,0.005035099
672,0.00511454,0.005156515,0.005155411,0.005164307,0.005395264,0.005057028,0.00502628,0.005088771,0.005167945,0.005109349,0.005020489,0.005035099
673,0.005125584,0.005212795,0.005175511,0.005164307,0.005395264,0.005057028,0.00502628,0.005088771,0.005167945,0.005109349,0.005020489,0.005035099
674,0.005119348,0.005212073,0.005166368,0.005164307,0.005395264,0.005057028,0.00502628,0.005088761,0.005167945,0.005109349,0.005020489,0.005035099
675,0.005112332,0.005258116,0.005153826,0.005164307,0.005395264,0.005057028,0.00502628,0.005088761,0.005167945,0.005109349,0.005020489,0.005035099
676,0.005123678,0.005190653,0.005159471,0.005164307,0.005395264,0.005057028,0.005026279,0.005088759,0.005167945,0.005109349,0.005020489,0.005035099
677,0.005113699,0.005253197,0.005165017,0.005164307,0.005395264,0.005057028,0.005026278,0.005088759,0.005167945,0.005109349,0.005020489,0.005035099
678,0.005094762,0.005251988,0.005158673,0.005164307,0.005395264,0.005057028,0.005026278,0.005088759,0.005167945,0.005109349,0.005020489,0.005035099
679,0.005125863,0.005158779,0.005187054,0.005164307,0.005395264,0.005057028,0.005026278,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
680,0.005130883,0.005211658,0.005154603,0.005164307,0.005395264,0.005057028,0.005026278,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
681,0.005121696,0.005225077,0.00515349,0.005164307,0.005395264,0.005057028,0.005026278,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
682,0.005127277,0.005133522,0.005170355,0.005164307,0.005395264,0.005057028,0.005026278,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
683,0.005101872,0.005170867,0.005161707,0.005164307,0.005395264,0.005057028,0.005026278,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
684,0.005117904,0.005309516,0.005156474,0.005164307,0.005395264,0.005057028,0.005026277,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
685,0.005106437,0.005197946,0.005166245,0.005164307,0.005395264,0.005057028,0.005026277,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
686,0.005101628,0.005263092,0.005149539,0.005164307,0.005395264,0.005057028,0.005026277,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
687,0.005089406,0.005202634,0.005134578,0.005164307,0.005395264,0.005057028,0.005026276,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
688,0.005097921,0.00527064,0.005155833,0.005164307,0.005395264,0.005057028,0.005026276,0.005088757,0.005167945,0.005109349,0.005020489,0.005035099
689,0.005118225,0.005216287,0.005157021,0.005164307,0.005395264,0.005057028,0.005026276,0.005088756,0.005167945,0.005109349,0.005020489,0.005035099
690,0.005097228,0.005271795,0.005160057,0.005164307,0.005395264,0.005057028,0.005026276,0.005088756,0.005167945,0.005109349,0.005020489,0.005035099
691,0.005097748,0.005234999,0.005152274,0.005164307,0.005395264,0.005057028,0.005026275,0.005088756,0.005167945,0.005109349,0.005020489,0.005035099
692,0.005090765,0.005172706,0.005147756,0.005164307,0.005395264,0.005057028,0.005026275,0.005088756,0.005167945,0.005109349,0.005020489,0.005035099
693,0.005085532,0.005257643,0.00515533,0.005164307,0.005395264,0.005057028,0.005026275,0.005088756,0.005167945,0.005109349,0.005020489,0.005035099
694,0.005109868,0.005237957,0.005160367,0.005164307,0.005395264,0.005057028,0.005026274,0.005088756,0.005167945,0.005109349,0.005020489,0.005035099
695,0.005106222,0.005240004,0.00516562,0.005164307,0.005395264,0.005057028,0.005026274,0.005088756,0.005167945,0.005109349,0.005020489,0.005035099
696,0.005110612,0.005260661,0.005153438,0.005164307,0.005395264,0.005057028,0.005026274,0.005088756,0.005167945,0.005109349,0.005020489,0.005035099
697,0.005094521,0.005247413,0.005166003,0.005164307,0.005395264,0.005057028,0.005026274,0.005088755,0.005167945,0.005109349,0.005020489,0.005035099
698,0.005104071,0.005271727,0.005170703,0.005164307,0.005395264,0.005057028,0.005026274,0.005088755,0.005167945,0.005109349,0.005020489,0.005035099
699,0.005123812,0.005246787,0.005171343,0.005164307,0.005395264,0.005057028,0.005026274,0.005088754,0.005167945,0.005109349,0.005020489,0.005035099
700,0.005096999,0.005324864,0.005148327,0.005164307,0.005235633,0.005057028,0.005026274,0.005088754,0.005167945,0.005109349,0.005020489,0.005033438
701,0.005082588,0.005234645,0.005164577,0.005164307,0.005235633,0.005057028,0.005026274,0.005088754,0.005167945,0.005109349,0.005020489,0.005033438
702,0.005119676,0.005123192,0.005154399,0.005164307,0.005235633,0.005057028,0.005026274,0.005088754,0.005167945,0.005109349,0.005020489,0.005033438
703,0.005090932,0.005104802,0.005154231,0.005164307,0.005235633,0.005057028,0.005026274,0.005088754,0.005167945,0.005109349,0.005020489,0.005033438
704,0.005122347,0.005267208,0.005157069,0.005164307,0.005235633,0.005057028,0.005026274,0.005088753,0.005167945,0.005109349,0.005020489,0.005033438
705,0.005109535,0.005224447,0.005170525,0.005164307,0.005235633,0.005057028,0.005026274,0.005088753,0.005167945,0.005109349,0.005020489,0.005033438
706,0.005111193,0.005234367,0.00516181,0.005164307,0.005235633,0.005057028,0.005026274,0.005088753,0.005167945,0.005109349,0.005020489,0.005033438
707,0.005110363,0.005177656,0.005143367,0.005164307,0.005235633,0.005057028,0.005026274,0.005088753,0.005167945,0.005109349,0.005020489,0.005033438
708,0.005103808,0.005297903,0.005164887,0.005164307,0.005235633,0.005057028,0.005026274,0.005088753,0.005167945,0.005109349,0.005020489,0.005033438
709,0.005118527,0.00535279,0.005144582,0.005164307,0.005235633,0.005057028,0.005026274,0.005088753,0.005167945,0.005109349,0.005020489,0.005033438
710,0.005134837,0.005191629,0.00515694,0.005164307,0.005235633,0.005057028,0.005026274,0.005088753,0.005167945,0.005109349,0.005020489,0.005033438
711,0.005097882,0.005192614,0.005158608,0.005164307,0.005235633,0.005057028,0.005026274,0.005088753,0.005167945,0.005109298,0.005020489,0.005033438
712,0.005112752,0.005227365,0.005144472,0.005164307,0.005235633,0.005057028,0.005026274,0.005088753,0.005167945,0.005109298,0.005020489,0.005033438
713,0.00508584,0.005144042,0.005141553,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020489,0.005033438
714,0.005125166,0.005193158,0.005142737,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020489,0.005033438
715,0.005090054,0.005195398,0.005148382,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020489,0.005033438
716,0.005119732,0.005197396,0.00516996,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020393,0.005033438
717,0.005100827,0.005166312,0.005140703,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020393,0.005033438
718,0.005116263,0.005239131,0.005157702,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020393,0.005033438
719,0.005109244,0.005163791,0.005152516,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020393,0.005033438
720,0.005126192,0.005196374,0.005155487,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020393,0.005033438
721,0.005135599,0.005339437,0.00516715,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020393,0.005033438
722,0.005113103,0.005269407,0.005145475,0.005164307,0.005235633,0.005057028,0.005026274,0.005088752,0.005167945,0.005109298,0.005020393,0.005033438
723,0.005094743,0.005302682,0.005162497,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005020393,0.005033438
724,0.005095748,0.005219701,0.005168605,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005020297,0.005033438
725,0.005108133,0.005182474,0.005144645,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005020052,0.005033438
726,0.005092732,0.005295837,0.005160638,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005019897,0.005033438
727,0.00512918,0.005269019,0.00515095,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005019897,0.005033438
728,0.005114985,0.005291645,0.005145824,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005019897,0.005033438
729,0.005103431,0.00519914,0.005159931,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005019897,0.005033372
730,0.005108313,0.005204882,0.00514937,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005019897,0.005033372
731,0.005100265,0.005215873,0.005160315,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005019897,0.005033372
732,0.005114067,0.005187579,0.005151494,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005019897,0.005033372
733,0.00511124,0.005144393,0.005160817,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005019897,0.005033372
734,0.00511008,0.005178944,0.00514443,0.005164307,0.005235633,0.005057028,0.005026274,0.005088751,0.005167945,0.005109298,0.005019897,0.005033372
735,0.005103317,0.005179119,0.005149051,0.005164307,0.005235633,0.005057028,0.005026274,0.00508875,0.005167945,0.005109298,0.005019584,0.005033372
736,0.005085606,0.005297578,0.00515854,0.005164307,0.005235633,0.005057028,0.005026274,0.00508875,0.005167945,0.005109298,0.005019584,0.005033372
737,0.005106002,0.005215669,0.005160563,0.005164307,0.005235633,0.005057028,0.005026274,0.00508875,0.005167945,0.005109298,0.005019584,0.005033372
738,0.005087568,0.0052682,0.005150779,0.005164307,0.005235633,0.005057028,0.005026274,0.00508875,0.005167945,0.005109298,0.005019584,0.005033372
739,0.005106606,0.005280771,0.005155723,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
740,0.005106451,0.005159217,0.005159941,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
741,0.005108586,0.005199023,0.005154449,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
742,0.005120125,0.005223303,0.005168429,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
743,0.005105969,0.005276744,0.005145528,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
744,0.005104647,0.005202582,0.005163998,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
745,0.005103087,0.005267949,0.005160498,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
746,0.00511548,0.005242361,0.005154508,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
747,0.005086549,0.005134062,0.005170888,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
748,0.005095747,0.005180596,0.005142039,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005033372
749,0.005101648,0.00520226,0.005137374,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019584,0.005025091
750,0.005095612,0.005278229,0.005146488,0.005164307,0.005235633,0.005057028,0.005026274,0.005088733,0.005167945,0.005109298,0.005019384,0.005025091
