y_true,y_pred,y_true_scaled,y_pred_scaled,,,,,
0.103452991,-0.055763929,0.543679469,0.11416179,,1.108993659,0.945762376,,0.147188653
0.087070148,-0.054666542,0.524538598,0.13724634,,1.090973207,0.946800814,,0.13215026
-0.042818596,-0.056801244,0.243474876,0.076661915,,0.958085175,0.944781831,,0.013885345
0.032970724,-0.057388093,0.448509495,-0.051463723,,1.033520281,0.94422755,,0.08639669
0.012003689,-0.057077502,0.410662185,0.055858523,,1.012076022,0.944520864,,0.066749095
-0.104373601,-0.057191225,-0.361194108,0.039271176,,0.900888662,0.944413456,,-0.048313178
0.106140889,-0.058450883,0.546693862,-0.10623908,,1.111978531,0.943224567,,0.151760092
-0.149144323,-0.056991092,-0.451259898,0.06388217,,0.86144478,0.944602484,,-0.096532833
-0.283835512,-0.058826468,-0.609643904,-0.1163404,,0.752890476,0.942870373,,-0.252334042
-0.248289119,-0.078408735,-0.575934037,-0.276578,,0.780134359,0.924586439,,-0.185163079
-0.006334555,-0.083928508,0.370642262,-0.29879785,,0.993685466,0.91949699,,0.074659919
0.038557371,-0.063796645,0.457582085,-0.18705386,,1.039310353,0.938195767,,0.097290079
-0.319945646,-0.059054747,-0.640447161,-0.1217106,,0.726188507,0.942655161,,-0.298086036
-0.40284693,-0.071680092,-0.701760967,-0.24344736,,0.668414406,0.930828628,,-0.39259211
0.267336729,-0.110087594,0.68724415,-0.37524027,,1.306480302,0.895755669,,0.314374914
0.077657101,-0.053727882,0.512877355,0.15217438,,1.080752006,0.947689955,,0.123119874
0.231089884,-0.057261697,0.6606465,-0.021477342,,1.259972486,0.944346904,,0.250501964
0.476882486,-0.050308745,0.811366021,0.19077289,,1.611044113,0.950935782,,0.409739451
0.381490685,0.08968789,0.759865209,0.527691,,1.464466021,1.093832834,,0.253084183
0.412619105,0.081911495,0.777426813,0.5182129,,1.510769472,1.085359746,,0.281584804
0.349051876,0.113953537,0.740656628,0.555272,,1.417722734,1.120700052,,0.209506891
0.219000808,0.085507101,0.651281573,0.5226381,,1.244832283,1.089269296,,0.124967025
0.155521564,0.005916594,0.596997364,0.3982599,,1.168267128,1.005934131,,0.138951951
-0.049550435,-0.027009191,0.197479667,0.31155857,,0.95165716,0.973352296,,-0.022797218
0.090503871,-0.057197657,0.528665995,0.037828684,,1.094725745,0.944407382,,0.137311435
-0.047930534,-0.053922652,0.210454468,0.14931747,,0.9532,0.947505392,,0.005974201
0.204671463,-0.057251878,0.639820305,-0.004450798,,1.227121844,0.944356176,,0.230429984
0.200138589,-0.041832396,0.636107872,0.2488986,,1.221572043,0.959030505,,0.214921043
0.090631842,-0.034982282,0.528818577,0.2813435,,1.094865847,0.965622525,,0.118044894
0.082918516,-0.053951135,0.519459876,0.1488904,,1.086453276,0.947478404,,0.127916106
0.0941709,-0.05366686,0.533003817,0.15304774,,1.098747506,0.947747787,,0.137428953
-0.006253479,-0.051583768,0.370838884,0.17829692,,0.993766033,0.94972409,,0.044318222
-0.137290953,-0.057143942,-0.430957238,0.047599733,,0.871716561,0.944458112,,-0.083446335
-0.169955669,-0.058076567,-0.483036135,-0.0937804,,0.843702218,0.943577698,,-0.118377643
0.03002177,-0.064951381,0.443568705,-0.19746459,,1.030476967,0.937113023,,0.09060265
-0.024226415,-0.057969853,0.320835626,-0.089547634,,0.976064689,0.943678396,,0.033180478
-0.358885966,-0.058684868,-0.670646273,-0.11274308,,0.698453994,0.943003893,,-0.350130289
-0.288883104,-0.073311649,-0.614137698,-0.25229806,,0.749099767,0.929311166,,-0.240570625
-0.470160428,-0.087883137,-0.744648506,-0.31288785,,0.624902008,0.915867902,,-0.465618432
-0.146041528,-0.145326571,-0.446122634,-0.44492197,,0.864121817,0.864739848,,-0.000715212
-0.301360193,-0.079151449,-0.624972502,-0.2797773,,0.73981125,0.92389999,,-0.248832036
-0.101418525,-0.09024843,-0.353480204,-0.32074255,,0.903554793,0.913704166,,-0.011232714
-0.063172552,-0.078244161,-0.180908592,-0.275859,,0.938781471,0.924738614,,0.0149586
-0.220045812,-0.074400322,-0.546025364,-0.25787485,,0.802482034,0.9283,,-0.156786023
0.10039466,-0.07815551,0.540208482,-0.27547014,,1.105607171,0.924820597,,0.16351791
0.005326376,-0.057837162,0.397015636,-0.0836522,,1.005340586,0.943803622,,0.061210067
0.001962479,-0.058160282,0.389770343,-0.09685165,,1.001964406,0.943498709,,0.058351071
-0.199954449,-0.05803504,-0.522569456,-0.0921793,,0.818768048,0.943616883,,-0.152483765
0.057369772,-0.061643503,0.4857604,-0.16376132,,1.059047344,0.940218012,,0.112203985
-0.265512215,-0.057258727,-0.592746388,-0.01907146,,0.766813076,0.944349709,,-0.231525307
-0.068162931,-0.061031331,-0.221797537,-0.15576851,,0.934108266,0.940793763,,-0.00715709
-0.111022324,-0.07089828,-0.377440167,-0.23896831,,0.894918771,0.931556645,,-0.040939888
-0.51083774,-0.069598784,-0.768339566,-0.23112863,,0.59999273,0.932767986,,-0.554632146
-0.076952457,-0.119003212,-0.270080756,-0.3952595,,0.925933874,0.887804949,,0.041178885
-0.137065805,-0.076738488,-0.430552768,-0.2690994,,0.871912848,0.926132017,,-0.062184161
-0.124712621,-0.074962329,-0.40708387,-0.26066172,,0.88275055,0.927778436,,-0.051008618
0.054927751,-0.076946912,0.482285887,-0.2700554,,1.056464283,0.925939008,,0.12354916
0.207968118,-0.06005259,0.642493453,-0.14095938,,1.231173917,0.941715008,,0.235108058
0.095097157,-0.05537246,0.534088409,0.12340546,,1.0997657,0.946132686,,0.139696132
-0.146202651,-0.057120354,-0.446392324,0.050843835,,0.863982599,0.94448039,,-0.093170617
-0.137091395,-0.059345766,-0.430598778,-0.12793535,,0.871890536,0.942380869,,-0.080847687
-0.187956781,-0.062968983,-0.50749378,-0.17881101,,0.82865052,0.938972598,,-0.133134627
-0.464960444,-0.068195333,-0.74150937,-0.22201687,,0.628159952,0.934078,,-0.487006608
-0.41320347,-0.119494704,-0.708702039,-0.39630538,,0.661527668,0.887368707,,-0.341393187
-0.196112901,-0.126586215,-0.517837557,-0.41081816,,0.821919434,0.881098182,,-0.072000668
-0.398974861,-0.084222965,-0.69913026,-0.2998932,,0.67100757,0.919226278,,-0.369919387
-0.37894219,-0.107339399,-0.685192657,-0.3686182,,0.684585187,0.898220766,,-0.312065734
0.04288666,-0.111094137,0.464372994,-0.37760812,,1.043819582,0.894854506,,0.142711517
-0.157628572,-0.06292922,-0.464741108,-0.17839551,,0.854166985,0.939009935,,-0.099328295
-0.093118937,-0.070885051,-0.329786047,-0.23889107,,0.911085132,0.931568969,,-0.022482901
-0.225651675,-0.075787348,-0.552222287,-0.26464796,,0.797996015,0.927013316,,-0.161676623
0.044386068,-0.077555684,0.466679261,-0.27280968,,1.045385867,0.925375494,,0.114800072
-0.012620678,-0.059997468,0.354714741,-0.14002854,,0.987458629,0.941766918,,0.046272026
-0.144459648,-0.059800971,-0.443457366,-0.13660508,,0.865489836,0.941951991,,-0.088345526
-0.169744391,-0.067227171,-0.482734108,-0.21526653,,0.843880492,0.934982776,,-0.10795638
0.227314032,-0.072331398,0.657750085,-0.24705672,,1.255223987,0.930222571,,0.25891906
-0.004032856,-0.054374858,0.376145085,0.1422252,,0.995975265,0.947077021,,0.049095842
-0.092479007,-0.057685348,-0.327812953,-0.07568604,,0.911668349,0.943946915,,-0.03540604
0.0365167,-0.065464766,0.454310012,-0.20175928,,1.037191625,0.936632047,,0.096953712
0.19446384,-0.057369845,0.63139828,-0.049056232,,1.21465956,0.944244781,,0.222625984
-0.175626169,-0.046610189,-0.491004988,0.21995592,,0.838931543,0.954459384,,-0.137708304
0.099159034,-0.060354051,0.538793401,-0.14584541,,1.104241898,0.94143116,,0.147441189
0.038177315,-0.057209541,0.456976237,0.03482902,,1.038915432,0.944396159,,0.090978793
-0.132207959,-0.057153049,-0.421634164,0.046220303,,0.876158771,0.944449511,,-0.077943339
-0.205903892,-0.060862958,-0.529732987,-0.15342021,,0.813911296,0.940952181,,-0.156086892
-0.077548079,-0.072580246,-0.272775615,-0.24840832,,0.925382532,0.929991116,,-0.004980193
-0.238503653,-0.065722455,-0.565927537,-0.2038477,,0.78780581,0.936390719,,-0.188606007
0.006791542,-0.076368795,0.400090255,-0.2673868,,1.006814657,0.926474464,,0.079796408
0.043817546,-0.06439404,0.465807494,-0.19258022,,1.044791711,0.937635461,,0.102562309
-0.158293964,-0.058032196,-0.465765761,-0.0920676,,0.853598818,0.943619566,,-0.105460254
0.053425725,-0.06628097,0.480123688,-0.20823294,,1.054878638,0.935867876,,0.112819387
-0.021444269,-0.057473094,0.3296032,-0.06048709,,0.978784025,0.944147294,,0.035387512
-0.1235183,-0.05728498,-0.404667226,-0.03213668,,0.883805467,0.944324917,,-0.068475985
-0.252958938,-0.062455961,-0.580589124,-0.17329413,,0.776499766,0.939454435,,-0.209857976
0.151013053,-0.076190652,0.59275058,-0.26655364,,1.163011839,0.926639524,,0.203241538
0.268413686,-0.05716813,0.688003383,0.04373601,,1.307888083,0.944435268,,0.277892902
-0.105380489,-0.048075659,-0.363748636,0.20935655,,0.899982024,0.953061677,,-0.05897857
-0.085628288,-0.063299532,-0.305013876,-0.18219274,,0.917935375,0.938662272,,-0.022579909
-0.23389289,-0.065988209,-0.561087491,-0.20595759,,0.791446583,0.936141902,,-0.18282386
-0.077808263,-0.067063413,-0.273936266,-0.21408206,,0.925141793,0.935135899,,-0.010802783
0.339384465,-0.070679558,0.734735126,-0.23768473,,1.404083062,0.931760419,,0.336392238
-0.16714123,-0.05181093,-0.478981404,0.17588246,,0.846080111,0.949508374,,-0.122244054
0.093037989,-0.065518018,0.531671216,-0.2021944,,1.097503428,0.936582172,,0.146624832
0.012975517,-0.057297089,0.412574142,-0.035647392,,1.013060064,0.944313483,,0.067860321
-0.101597927,-0.057252196,-0.353958161,-0.007401705,,0.903392708,0.944355877,,-0.0453437
-0.074496077,-0.060359627,-0.258353934,-0.14593273,,0.928211115,0.941425911,,-0.014236842
-0.350206739,-0.066110653,-0.664151176,-0.20691532,,0.704542418,0.936027285,,-0.328560581
-0.252639631,-0.07837796,-0.580273197,-0.27644384,,0.776747747,0.924614893,,-0.19036701
-0.148782646,-0.084096439,-0.450667086,-0.29942352,,0.861756401,0.919342591,,-0.06682421
-0.134638948,-0.07856985,-0.426143922,-0.2772783,,0.874031426,0.924437486,,-0.057670764
-0.106049709,-0.077326981,-0.365426832,-0.2717815,,0.89937994,0.925587155,,-0.029139203
-0.074336803,-0.076767184,-0.257556058,-0.26923144,,0.928358967,0.926105441,,0.00242743
0.041298318,-0.074365766,0.461904686,-0.25770152,,1.042162955,0.928332079,,0.109225602
-0.060165586,-0.060327926,-0.142830087,-0.14543486,,0.941608603,0.941455755,,0.000162327
-0.231920097,-0.064610894,-0.558990856,-0.19450986,,0.793009485,0.937432153,,-0.182119724
-0.052370728,-0.073942445,0.169630829,-0.25555897,,0.948976989,0.928725145,,0.021340712
0.008344223,-0.064628497,0.403297765,-0.19466484,,1.008379133,0.937415651,,0.07037381
-0.070907683,-0.058000156,-0.239023187,-0.090789974,,0.931547886,0.943649801,,-0.012991189
0.004608071,-0.064780561,0.395490735,-0.19599336,,1.004618704,0.937273115,,0.067035971
0.124346398,-0.059011705,0.566287755,-0.120734274,,1.132408067,0.942695734,,0.167530008
0.084579486,-0.055715544,0.521503632,0.11538613,,1.088259342,0.945808138,,0.130898214
0.216321909,-0.056897706,0.649169511,0.070746034,,1.241501965,0.9446907,,0.239074342
-0.012835338,-0.034341302,0.354145142,0.2840173,,0.987246684,0.966241669,,0.021276359
0.14961074,-0.057165661,0.591417191,0.044162095,,1.161382075,0.9444376,,0.18679854
-0.099418241,-0.044238168,-0.348061255,0.23521557,,0.905363968,0.956726069,,-0.056730887
0.019669112,-0.057423933,0.425286363,-0.05562836,,1.019863823,0.94419371,,0.074196292
-0.051619329,-0.057293739,0.177923265,-0.03474617,,0.949690318,0.944316646,,0.005658341
-0.078349933,-0.057446848,-0.276321541,-0.057994664,,0.924640808,0.944172073,,-0.021123084
-0.006687245,-0.061700299,0.369784499,-0.16446424,,0.993335065,0.940164613,,0.053527207
0.037583461,-0.058814472,0.456026345,-0.11604422,,1.038298651,0.942881684,,0.09189742
-0.309657707,-0.0572519,-0.63197492,-0.004783273,,0.733698053,0.944356156,,-0.287118253
-0.21171354,-0.064794259,-0.536546027,-0.19611216,,0.809196467,0.937260276,,-0.158260465
-0.199644514,-0.076815206,-0.52219086,-0.2694521,,0.819021852,0.926060968,,-0.130691404
-0.08341762,-0.074198106,-0.296878106,-0.25685722,,0.91996687,0.928487737,,-0.009262145
0.021789025,-0.073413152,0.429157925,-0.25282848,,1.022028139,0.929216843,,0.090810901
0.019994368,-0.062833037,0.425884953,-0.17738235,,1.020195594,0.939100256,,0.079489991
-0.406555521,-0.058980215,-0.704262247,-0.12000984,,0.665940121,0.94272542,,-0.415630911
-0.328350532,-0.072626712,-0.647205949,-0.24865907,,0.720110554,0.929947903,,-0.29139602
-0.112332062,-0.093998099,-0.380480168,-0.33245885,,0.893747429,0.910284493,,-0.018503062
-0.123776391,-0.070617094,-0.405191904,-0.2373156,,0.883577395,0.931818622,,-0.054597626
-0.162576112,-0.074294947,-0.472254629,-0.25734556,,0.849951396,0.928397825,,-0.092295194
-0.172752244,-0.078945243,-0.486998806,-0.2788964,,0.841346038,0.924090523,,-0.098347745
0.074060239,-0.079390933,0.508278225,-0.28079343,,1.076871673,0.923678757,,0.142257355
-0.182303759,-0.059241777,-0.500069282,-0.12578148,,0.833348165,0.942478872,,-0.130954518
-0.085488643,-0.068661703,-0.304512714,-0.22512692,,0.918063569,0.933642476,,-0.016969311
-0.108142667,-0.074192032,-0.370578294,-0.25682652,,0.897499544,0.928493376,,-0.034533536
0.012889082,-0.069862352,0.412404809,-0.23276168,,1.012972504,0.93252217,,0.079420057
-0.206776245,-0.060879369,-0.530767199,-0.15365225,,0.813201588,0.940936739,,-0.15707686
-0.062440981,-0.069352689,-0.173127694,-0.22958273,,0.939468508,0.932997564,,0.006887877
-0.017324901,-0.07214051,0.3417867,-0.24600983,,0.982824312,0.930400156,,0.053340313
-0.170027611,-0.060219672,-0.483138892,-0.14370841,,0.843641522,0.941557677,,-0.116063698
-0.130628618,-0.065701882,-0.418651814,-0.20368254,,0.877543618,0.936409983,,-0.067080843
-0.2229569,-0.074861765,-0.549260836,-0.26016742,,0.800149335,0.927871742,,-0.159623212
-0.211050046,-0.077019796,-0.535776676,-0.27038813,,0.809733542,0.925871525,,-0.143427408
-0.028782818,-0.079599101,0.305344848,-0.28167075,,0.971627462,0.923486497,,0.049546731
-0.235207786,-0.068069461,-0.562476274,-0.22116238,,0.790406597,0.934195582,,-0.181917743
-0.145289617,-0.072835543,-0.444859741,-0.24977982,,0.864771804,0.929753722,,-0.075143428
-0.185118733,-0.077869097,-0.503793733,-0.27420622,,0.83100561,0.925085516,,-0.113212118
-0.013227239,-0.077209607,0.353100484,-0.27125078,,0.986859856,0.925695801,,0.061978461
-0.105988711,-0.064653787,-0.365274506,-0.19488704,,0.899434802,0.937391944,,-0.042201105
-0.127952737,-0.069228135,-0.413499583,-0.22879231,,0.879894965,0.93311378,,-0.060483146
-0.082170071,-0.074723713,-0.292082828,-0.25948578,,0.92111529,0.927999845,,-0.007474151
-0.048497297,-0.070707155,0.206099532,-0.23784745,,0.952659914,0.931734706,,0.021965035
0.398810685,-0.064927693,0.769735376,-0.19726187,,1.490051503,0.937135223,,0.371071925
0.209705859,-0.036203451,0.643893622,0.27610394,,1.233315238,0.964444056,,0.218006859
0.151549406,-0.048475954,0.593258989,0.20626688,,1.163635791,0.952680247,,0.18129001
0.02113637,-0.047346515,0.427973446,0.21476105,,1.021361325,0.953756849,,0.066190558
0.088670224,-0.056527557,0.526469972,0.0898034,,1.092720244,0.945040441,,0.135148775
0.01835885,-0.052231445,0.42285776,0.17122921,,1.01852841,0.949109175,,0.068156405
-0.013477283,-0.056828662,0.352430719,0.075074196,,0.986613129,0.944755928,,0.042425141
-0.086596796,-0.05724749,-0.308445235,0.016261518,,0.917046778,0.944360321,,-0.029784241
-0.089933482,-0.05802789,-0.319718801,-0.091897964,,0.91399198,0.943623629,,-0.032420032
-0.17314286,-0.062014376,-0.487547189,-0.1682471,,0.841017459,0.939869375,,-0.117538483
-0.276552562,-0.068052851,-0.603040833,-0.22104913,,0.758393755,0.934211098,,-0.231828574
-0.460681698,-0.082739001,-0.73890629,-0.29428905,,0.630853447,0.920591389,,-0.45927932
-0.31971072,-0.133228155,-0.640256188,-0.42353845,,0.726359128,0.875265373,,-0.205003613
0.062134667,-0.100730875,0.492400352,-0.3516361,,1.064105635,0.904176336,,0.15029457
-0.014516481,-0.061401728,0.349619476,-0.16069925,,0.985588375,0.940445361,,0.045803112
-0.105360561,-0.06217999,-0.363698425,-0.17017514,,0.899999959,0.939713732,,-0.044126416
-0.327730311,-0.068907137,-0.646712012,-0.22672969,,0.72055732,0.933413356,,-0.295404724
-0.249277012,-0.083221974,-0.576925088,-0.29613632,,0.77936405,0.920146876,,-0.18063808
-0.616859935,-0.080100665,-0.824064759,-0.28376245,,0.539636273,0.923023426,,-0.710454749
-0.56705316,-0.198776373,-0.798853237,-0.52112746,,0.56719441,0.819733187,,-0.445242007
-0.700126763,-0.203684861,-0.863062353,-0.5270839,,0.496522359,0.815719396,,-0.642865384
-0.877073449,-0.269670898,-0.935922301,-0.59666586,,0.415998573,0.763630766,,-0.835657175
-0.324898354,-0.34477354,-0.644447026,-0.6600197,,0.722600799,0.708380755,,0.019678977
-0.181407299,-0.110880757,-0.498871466,-0.37710863,,0.834095563,0.895045471,,-0.073073051
-0.016740061,-0.083367517,0.343447422,-0.2966885,,0.983399275,0.920012965,,0.064456332
-0.291410867,-0.069069474,-0.616363623,-0.22777748,,0.747208612,0.933261841,,-0.248997704
-0.00745576,-0.076581146,0.367901513,-0.2683732,,0.992571965,0.926277747,,0.066790339
-0.040953845,-0.06488202,0.253538715,-0.19686985,,0.959873432,0.937178025,,0.023644166
0.011391125,-0.059183617,0.40944783,-0.124543965,,1.011456251,0.942533689,,0.068141912
-0.08043086,-0.057876562,-0.285122835,-0.08548838,,0.922718698,0.943766437,,-0.022810569
-0.015386277,-0.061080741,0.347231252,-0.15644437,,0.984731487,0.940747279,,0.044666194
0.000236171,-0.058129468,0.385945193,-0.095744014,,1.000236199,0.943527783,,0.056695024
0.297363241,-0.057287408,0.707813834,-0.032902002,,1.346304244,0.944322624,,0.298581558
0.105460798,-0.031463219,0.545934304,0.2954444,,1.111222542,0.969026598,,0.127963516
0.109418556,-0.054369077,0.550325258,0.1423204,,1.115629206,0.947082495,,0.151077714
0.14058501,-0.051239909,0.582687489,0.18183193,,1.150946917,0.950050718,,0.174548623
0.239780829,-0.042232932,0.667218452,0.24672452,,1.27097056,0.958646455,,0.245736695
0.099566017,-0.009290593,0.539260312,0.36332616,,1.104691397,0.990752432,,0.103140991
-0.123010137,-0.050007079,-0.403630177,0.19349676,,0.884254699,0.951222691,,-0.075733827
0.035393297,-0.057478033,0.452488415,-0.06093377,,1.036027095,0.94414263,,0.088689249
0.026326502,-0.05725179,0.437217796,0.000197083,,1.026676106,0.94435626,,0.080180931
-0.108594693,-0.057219699,-0.371672252,0.031778187,,0.897093942,0.944386566,,-0.052717582
-0.083205595,-0.060749827,-0.29607405,-0.15180105,,0.920161947,0.941058638,,-0.022709797
-0.004723352,-0.066838216,0.374511217,-0.21243149,,0.995287785,0.935346513,,0.060225066
0.151704411,-0.058189718,0.593405756,-0.09788656,,1.163816174,0.943470937,,0.189329932
0.061331058,-0.056654758,0.491293056,0.08420396,,1.063250854,0.944920239,,0.111291342
0.097036484,-0.05725177,0.536345087,0.002717018,,1.101900575,0.944356279,,0.142975056
-0.05581256,-0.055355451,0.1129042,0.123776644,,0.945716384,0.946148779,,-0.000457214
0.037196564,-0.057268134,0.455405354,-0.025377572,,1.037897014,0.944340826,,0.090140146
0.257453681,-0.057165675,0.680197082,0.04415971,,1.29363189,0.944437586,,0.269933283
-0.061110677,-0.022123484,-0.156851018,0.32750586,,0.940719118,0.978119446,,-0.039757168
-0.069472245,-0.057568666,-0.230336337,-0.06817573,,0.932886025,0.944057063,,-0.011974708
0.11655394,-0.060910261,0.558069169,-0.15408719,,1.123618117,0.940907672,,0.162609023
0.101257524,-0.05670402,0.541192284,0.08182126,,1.106561571,0.944873692,,0.146117382
-0.119097286,-0.056890349,-0.395460118,0.07123265,,0.887721434,0.94469765,,-0.06418254
0.029337928,-0.061621525,0.442407121,-0.16348767,,1.029772525,0.940238677,,0.086945268
-0.066520808,-0.057411333,-0.210060585,-0.05423653,,0.935643447,0.944205607,,-0.009151093
0.060442453,-0.057974049,0.490062804,-0.08972174,,1.062306463,0.943674436,,0.111674014
0.028222605,-0.057369812,0.440499425,-0.049051642,,1.028624636,0.944244812,,0.082031696
-0.130731896,-0.057255422,-0.41884814,-0.015370727,,0.877452992,0.94435283,,-0.076243217
-0.167498734,-0.060344693,-0.479500267,-0.1456986,,0.845777688,0.94143997,,-0.113105706
-0.13525633,-0.069306519,-0.427274157,-0.22929037,,0.873491981,0.933040642,,-0.068173106
-0.07817052,-0.068034636,-0.275536055,-0.2209248,,0.924806715,0.934228115,,-0.010187426
-0.221788681,-0.071193489,-0.54796703,-0.2406792,,0.801084631,0.931281682,,-0.162525963
0.00456381,-0.079101199,0.395396387,-0.27956313,,1.00457424,0.923946417,,0.080260691
-0.118388836,-0.064269282,-0.393944296,-0.19145232,,0.888350563,0.937752446,,-0.055610797
-0.139059201,-0.067535195,-0.43410776,-0.2174598,,0.870176512,0.934694823,,-0.074143936
0.027073864,-0.074849495,0.43851714,-0.26010698,,1.027443691,0.927883126,,0.096901237
-0.229068514,-0.059469391,-0.555932177,-0.13040507,,0.795274044,0.942264375,,-0.184829785
-0.110997656,-0.065631809,-0.377382439,-0.20311797,,0.894940847,0.936475602,,-0.046410616
-0.13036527,-0.07528574,-0.418150369,-0.2622388,,0.877774748,0.927478431,,-0.056624645
-0.050202241,-0.072046526,0.191743412,-0.24549109,,0.951037066,0.930487603,,0.021607426
-0.118039274,-0.066896757,-0.393192044,-0.21286303,,0.888661151,0.935291759,,-0.052472878
-0.109327518,-0.070477172,-0.373432217,-0.23648453,,0.89643677,0.931949014,,-0.03961489
-0.235743878,-0.074029108,-0.563040528,-0.25600052,,0.78998298,0.928644662,,-0.175524898
-0.101890506,-0.078876676,-0.354734883,-0.27860224,,0.903128433,0.924153888,,-0.023280692
-0.050428517,-0.074179049,0.189669539,-0.2567609,,0.950821894,0.928505431,,0.023470708
-0.103360274,-0.068961003,-0.358586234,-0.22707844,,0.901802019,0.933363078,,-0.034997769
-0.136561154,-0.070226893,-0.42964341,-0.23498327,,0.872352971,0.932182291,,-0.068583844
-0.033908357,-0.075078195,0.285795187,-0.26122892,,0.966660088,0.927670945,,0.040333871
0.102291996,-0.064013337,0.542367051,-0.18909585,,1.10770687,0.93799249,,0.153212357
-0.103245672,-0.057252297,-0.358288901,-0.007974684,,0.901905373,0.944355781,,-0.047067474
-0.037128453,-0.064237144,0.2719986,-0.1911596,,0.963552356,0.937782584,,0.026744548
-0.182482895,-0.061178918,-0.50030795,-0.15777022,,0.833198896,0.940654924,,-0.12896804
-0.083404979,-0.06083091,-0.29683029,-0.15296501,,0.9199785,0.940982337,,-0.022830791
-0.3708729,-0.06953479,-0.679414945,-0.23072863,,0.690131652,0.93282768,,-0.351666277
-0.040260946,-0.092045037,0.25708199,-0.32646126,,0.960538758,0.912064072,,0.050466142
-0.140350234,-0.067894567,-0.436379456,-0.21996403,,0.86905381,0.93435898,,-0.07514514
-0.015143388,-0.070267734,0.347901463,-0.23522955,,0.984970696,0.93214422,,0.053632536
-0.143017483,-0.064818017,-0.440999266,-0.19631785,,0.866738916,0.937238009,,-0.081338327
-0.145907812,-0.065901173,-0.44589857,-0.20527136,,0.864237372,0.936223384,,-0.08329426
-0.20839357,-0.072865494,-0.532674014,-0.24993974,,0.811887439,0.929725875,,-0.145141346
-0.070429366,-0.077695396,-0.236199246,-0.27343398,,0.931993568,0.925246218,,0.007239696
-0.213744552,-0.072193254,-0.538887469,-0.24629998,,0.807554647,0.930351085,,-0.152059602
-0.075420431,-0.078397274,-0.262890048,-0.27652806,,0.927353516,0.924597035,,0.002972416
-0.228419863,-0.075320797,-0.5552317,-0.2624086,,0.795790067,0.927445917,,-0.165440429
0.076206248,-0.079240702,0.511032176,-0.28015685,,1.079185131,0.923817533,,0.143967512
0.030388415,-0.059078841,0.444188996,-0.12225038,,1.030854856,0.942632448,,0.085581794
-0.098171286,-0.058053027,-0.344595888,-0.09287959,,0.906493621,0.94359991,,-0.040933867
-0.146279283,-0.064907004,-0.446520478,-0.19708449,,0.863916392,0.937154611,,-0.08477466
-0.051312747,-0.069274809,0.181094599,-0.22908914,,0.94998152,0.933070229,,0.017801706
-0.132692219,-0.060841871,-0.422540215,-0.153121,,0.875734585,0.940972023,,-0.074494532
-0.015229278,-0.066000009,0.347664759,-0.20605028,,0.984886101,0.936130856,,0.049503435
-0.067046548,-0.064053544,-0.213959332,-0.18946993,,0.935151671,0.937954776,,-0.002997487
-0.233710623,-0.063067757,-0.560894439,-0.1798349,,0.791590851,0.938879856,,-0.186067088
0.483952567,-0.07360639,0.81493023,-0.25383216,,1.622474685,0.9290373,,0.427394887
-0.052302163,-0.020199289,0.170421415,0.33337972,,0.949042058,0.98000335,,-0.03262373
0.074253457,-0.057921213,0.508527403,-0.08747828,,1.077079764,0.943724297,,0.123812062
-0.057955708,-0.057254462,-0.088955737,-0.013876796,,0.943691745,0.944353736,,-0.000701491
0.046094261,-0.058118659,0.46927919,-0.09534937,,1.047173114,0.943537981,,0.098966571
-0.159312514,-0.057249716,-0.467325574,0.012753248,,0.852729827,0.944358219,,-0.107453015
-0.249279539,-0.059274551,-0.576927619,-0.12646824,,0.779362081,0.942447984,,-0.20925563
-0.258085319,-0.074298037,-0.585614839,-0.2573611,,0.772529318,0.928394957,,-0.20176016
-0.035676712,-0.082991998,0.278388181,-0.2952596,,0.964952201,0.920358512,,0.046213366
-0.262407444,-0.066520542,-0.589786051,-0.21005857,,0.769197555,0.935643696,,-0.216389327
-9.34E-05,-0.074483182,0.385206298,-0.25828952,,0.999906624,0.928223085,,0.071690233
-0.124230557,-0.064316954,-0.4061119,-0.19188488,,0.883176195,0.937707742,,-0.061744811
-0.075587867,-0.06485024,-0.263695148,-0.19659615,,0.927198257,0.937207809,,-0.010795482
-0.105509485,-0.070630059,-0.364073323,-0.2373923,,0.899865938,0.931806542,,-0.035494847
-0.228009991,-0.070377312,-0.554788168,-0.23588783,,0.796116306,0.932042083,,-0.170736079
-0.213970143,-0.076644838,-0.539146288,-0.26866764,,0.80737249,0.926218753,,-0.147201279
-0.030174697,-0.081935582,0.300285259,-0.29116374,,0.970276014,0.921331307,,0.050444108
-0.097343424,-0.067425433,-0.342256143,-0.21668333,,0.907244383,0.934797423,,-0.030370031
-0.007289676,-0.069349872,0.368310078,-0.2295649,,0.992736829,0.933000193,,0.060173688
-0.267180991,-0.063455964,-0.59432539,-0.18375027,,0.765534504,0.938515447,,-0.225961001
0.038886304,-0.067329089,0.458105145,-0.21599716,,1.039652273,0.93488749,,0.100769061
-0.033092237,-0.05896756,0.289087713,-0.11971623,,0.967449321,0.942737351,,0.025543426
-0.098409838,-0.058161734,-0.345264231,-0.096903205,,0.906277401,0.94349734,,-0.041069036
-0.229438115,-0.063746197,-0.55633052,-0.18657202,,0.794980164,0.938243098,,-0.180209444
-0.107931001,-0.07451559,-0.370063809,-0.25845134,,0.897689534,0.928193003,,-0.033979976
